DIG_OUT_SINE_input X,DIG_OUT_SINE_input Y
3.15000000000003E-05,4
3.15500000000003E-05,4
3.16000000000003E-05,4
3.16500000000004E-05,4
3.17000000000003E-05,4
3.17500000000003E-05,4
3.18000000000004E-05,4
3.18500000000004E-05,4
3.19000000000004E-05,4
3.19500000000004E-05,4
3.20000000000004E-05,4
3.20500000000004E-05,4
3.21000000000004E-05,4
3.21500000000004E-05,4
3.22000000000004E-05,4
3.22500000000004E-05,4
3.23000000000004E-05,4
3.23500000000004E-05,4
3.24000000000004E-05,4
3.24500000000004E-05,4
3.25000000000004E-05,4
3.25500000000004E-05,4
3.26000000000004E-05,4
3.26500000000004E-05,3
3.27000000000004E-05,2
3.27500000000004E-05,2
3.28000000000004E-05,2
3.28500000000004E-05,2
3.29000000000004E-05,2
3.29500000000004E-05,2
3.30000000000004E-05,2
3.30500000000004E-05,2
3.31000000000004E-05,2
3.31500000000004E-05,2
3.32000000000004E-05,2
3.32500000000004E-05,2
3.33000000000004E-05,2
3.33500000000004E-05,2
3.34000000000004E-05,2
3.34500000000004E-05,2
3.35000000000004E-05,2
3.35500000000004E-05,2
3.36000000000004E-05,2
3.36500000000004E-05,2
3.37000000000004E-05,2
3.37500000000004E-05,2
3.38000000000004E-05,2
3.38500000000004E-05,2
3.39000000000004E-05,2
3.39500000000004E-05,2
3.40000000000004E-05,2
3.40500000000004E-05,2
3.41000000000004E-05,2
3.41500000000004E-05,2
3.42000000000004E-05,2
3.42500000000004E-05,2
3.43000000000004E-05,2
3.43500000000004E-05,2
3.44000000000004E-05,2
3.44500000000004E-05,1
3.45000000000004E-05,0
3.45500000000004E-05,0
3.46000000000004E-05,0
3.46500000000004E-05,0
3.47000000000004E-05,0
3.47500000000004E-05,0
3.48000000000004E-05,0
3.48500000000004E-05,0
3.49000000000004E-05,0
3.49500000000004E-05,0
3.50000000000004E-05,0
3.50500000000004E-05,0
3.51000000000004E-05,0
3.51500000000004E-05,0
3.52000000000004E-05,0
3.52500000000004E-05,0
3.53000000000004E-05,0
3.53500000000004E-05,0
3.54000000000004E-05,0
3.54500000000004E-05,0
3.55000000000004E-05,0
3.55500000000004E-05,0
3.56000000000004E-05,0
3.56500000000005E-05,0
3.57000000000005E-05,0
3.57500000000005E-05,0
3.58000000000004E-05,0
3.58500000000005E-05,0
3.59000000000005E-05,0
3.59500000000004E-05,0
3.60000000000005E-05,0
3.60500000000005E-05,0
3.61000000000005E-05,0
3.61500000000005E-05,0
3.62000000000005E-05,0
3.62500000000005E-05,0
3.63000000000005E-05,0
3.63500000000005E-05,0
3.64000000000005E-05,0
3.64500000000005E-05,0
3.65000000000005E-05,0
3.65500000000005E-05,0
3.66000000000005E-05,0
3.66500000000005E-05,0
3.67000000000005E-05,0
3.67500000000005E-05,0
3.68000000000005E-05,0
3.68500000000005E-05,0
3.69000000000005E-05,0
3.69500000000005E-05,0
3.70000000000005E-05,0
3.70500000000005E-05,0
3.71000000000005E-05,0
3.71500000000005E-05,0
3.72000000000005E-05,0
3.72500000000005E-05,0
3.73000000000005E-05,0
3.73500000000005E-05,0
3.74000000000005E-05,0
3.74500000000005E-05,0
3.75000000000005E-05,0
3.75500000000005E-05,0
3.76000000000005E-05,0
3.76500000000005E-05,0
3.77000000000005E-05,0
3.77500000000005E-05,0
3.78000000000005E-05,0
3.78500000000005E-05,0
3.79000000000005E-05,0
3.79500000000005E-05,0
3.80000000000005E-05,0
3.80500000000005E-05,0
3.81000000000005E-05,0
3.81500000000005E-05,0
3.82000000000005E-05,0
3.82500000000005E-05,0
3.83000000000005E-05,0
3.83500000000005E-05,0
3.84000000000005E-05,0
3.84500000000005E-05,0
3.85000000000005E-05,0
3.85500000000005E-05,0
3.86000000000005E-05,0
3.86500000000005E-05,0
3.87000000000005E-05,0
3.87500000000005E-05,0
3.88000000000005E-05,0
3.88500000000005E-05,0
3.89000000000005E-05,0
3.89500000000005E-05,0
3.90000000000005E-05,0
3.90500000000005E-05,0
3.91000000000005E-05,0
3.91500000000005E-05,0
3.92000000000005E-05,0
3.92500000000005E-05,0
3.93000000000005E-05,0
3.93500000000005E-05,0
3.94000000000005E-05,0
3.94500000000005E-05,0
3.95000000000005E-05,0
3.95500000000005E-05,0
3.96000000000005E-05,0
3.96500000000005E-05,0
3.97000000000005E-05,0
3.97500000000006E-05,0
3.98000000000005E-05,0
3.98500000000006E-05,0
3.99000000000006E-05,0
3.99500000000006E-05,0
4.00000000000006E-05,0
4.00500000000006E-05,0
4.01000000000006E-05,0
4.01500000000006E-05,0
4.02000000000006E-05,0
4.02500000000006E-05,0
4.03000000000006E-05,0
4.03500000000006E-05,0
4.04000000000006E-05,0
4.04500000000006E-05,0
4.05000000000006E-05,0
4.05500000000006E-05,0
4.06000000000006E-05,0
4.06500000000006E-05,0
4.07000000000006E-05,0
4.07500000000006E-05,0
4.08000000000006E-05,0
4.08500000000006E-05,0
4.09000000000006E-05,0
4.09500000000006E-05,0
4.10000000000006E-05,0
4.10500000000006E-05,0
4.11000000000006E-05,0
4.11500000000006E-05,0
4.12000000000006E-05,0
4.12500000000006E-05,0
4.13000000000006E-05,0
4.13500000000006E-05,0
4.14000000000006E-05,0
4.14500000000006E-05,0
4.15000000000006E-05,0
4.15500000000006E-05,0
4.16000000000006E-05,0
4.16500000000006E-05,0
4.17000000000006E-05,0
4.17500000000006E-05,0
4.18000000000006E-05,0
4.18500000000006E-05,0
4.19000000000006E-05,0
4.19500000000006E-05,0
4.20000000000006E-05,0
4.20500000000006E-05,0
4.21000000000006E-05,0
4.21500000000006E-05,0
4.22000000000006E-05,0
4.22500000000006E-05,0
4.23000000000006E-05,0
4.23500000000006E-05,0
4.24000000000006E-05,1
4.24500000000006E-05,2
4.25000000000006E-05,2
4.25500000000006E-05,2
4.26000000000006E-05,2
4.26500000000006E-05,2
4.27000000000006E-05,2
4.27500000000006E-05,2
4.28000000000006E-05,2
4.28500000000006E-05,2
4.29000000000006E-05,2
4.29500000000006E-05,2
4.30000000000006E-05,2
4.30500000000006E-05,2
4.31000000000006E-05,2
4.31500000000006E-05,2
4.32000000000006E-05,2
4.32500000000006E-05,2
4.33000000000006E-05,2
4.33500000000006E-05,2
4.34000000000006E-05,2
4.34500000000006E-05,2
4.35000000000006E-05,2
4.35500000000006E-05,2
4.36000000000006E-05,2
4.36500000000006E-05,2
4.37000000000006E-05,2
4.37500000000006E-05,2
4.38000000000006E-05,2
4.38500000000006E-05,2
4.39000000000007E-05,2
4.39500000000007E-05,2
4.40000000000007E-05,2
4.40500000000007E-05,2
4.41000000000007E-05,2
4.41500000000007E-05,2
4.42000000000007E-05,3
4.42500000000007E-05,4
4.43000000000007E-05,4
